,LOCCODE,PreK_Type,Borough,LocName,NOTE,phone,address,Postcode,Day_Length,Seats,X,Y,Email,Website,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
1253,QAZD,NYCEEC,Q,St. Margaret Mary ECDC,,718-722-6236,9 - 06 27 Ave,11102,1,20,1003385,221166,desiree.fryson@ccbq.org,,5,9,3,30QAZD,40.773953000000006,-73.930993,1,22,83,,,Old Astoria                                                                
1254,QAZI,NYCEEC,Q,Sheldon R Weaver CCC,,718-327-4078,72 - 05 Bch Channel Dr,11692,1,18,1039724,154631,srwdccfarrock@yahoo.com,,3,7,1,27QAZI,40.591317,-73.800607,14,31,954,,,Hammels-Arverne-Edgemere                                                   
1255,QAZV,NYCEEC,Q,Macedonia CDC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-939-6060,3722 Un St,11354,1,18,1032033,216864,huynh357@aol.com,,3,2,2,25QAZV,40.762182,-73.827411,7,20,871,4438110.0,4049780046.0,Flushing                                                                   
1256,QAZW,NYCEEC,Q,La Guardia Community College Pre - School,,718-482-5295,3110 Thomson Ave,11101,5,36,1002286,210576,mflor@lagcc.cuny.edu,,2,3,1,24QAZW,40.744902,-73.935022,2,26,179,4003534.0,4002780001.0,Hunters Point-Sunnyside-West Maspeth                                       
1257,QBAA,NYCEEC,Q,"Sunshine Daycare Center, Inc.",,718-353-1800,"34 - 57a Francis Lewis Blvd, #2a",11358,1,15,1042858,218059,sunshinedaycareny@yahoo.com,,4,4,1,26QBAA,40.765439,-73.789118,11,19,1099,4446961.0,4060770048.0,Bayside-Bayside Hills                                                      
1258,QBAB,NYCEEC,Q,"Mona Prep Day Care, Inc.",,718-525-8555,24115 North Conduit Ave,11422,1,52,1057456,182294,monaprepdaycare@aol.com,http://monaprepdaycare.com,3,7,1,29QBAB,40.666584,-73.736028,13,31,638,4284726.0,4132560001.0,Rosedale                                                                   
1259,QBAC,NYCEEC,Q,Cambria Center For The Gifted Child,,718-341-1991,233 - 10 Linden Blvd,11411,1,50,1059516,191077,gchung@ccgcschool.org,http://cambriacenter-giftedchild.org,2,3,1,29QBAC,40.691064000000004,-73.728961,13,27,622,4244790.0,4113340010.0,Cambria Heights                                                            
1260,QBAF,NYCEEC,Q,Samuel Field YM & YWHA ( Bayside ),,718-423-6111,212 - 00 23rd Ave,11360,1,54,1045832,223897,brichman@sfy.org,http://sfy.org,7,3,1,25QBAF,40.781448,-73.778109,7,19,99704,4132408.0,4059000050.0,Ft. Totten-Bay Terrace-Clearview                                           
1261,QBAJ,NYCEEC,Q,Community Nursery School Coth,,718-539-0732,167 - 07 35th Ave,11358,1,18,1040140,218148,reginacoth@gmail.com,http://cothcommunitynursery.com,3,7,2,25QBAJ,40.765044,-73.798484,7,19,1175,,,Murray Hill                                                                
1262,QBBC,NYCEEC,Q,Irene Kouba,,718-229-5050,1650 Utopia Pkwy,11357,1,74,1041051,224549,info@northside123.com,http://northside123.com,3,4,1,25QBBC,40.78301,-73.794537,7,19,1017,4128728.0,4057350045.0,Ft. Totten-Bay Terrace-Clearview                                           
1263,QBBE,NYCEEC,Q,Our Kids Place Country Day,,718-276-3722,137 - 25 Brookville Blvd,11422,1,54,1057476,183228,Lpeters@ourkidsplacecares.com,http://ourkidsplacecares.com,3,2,1,29QBBE,40.669532000000004,-73.736236,13,31,638,4284358.0,4132320001.0,Rosedale                                                                   
1264,QBBF,NYCEEC,Q,Divine Wisdom Catholic Academy Douglaston,,718-631-3153,45 - 11 245th St,11363,1,54,1056050,218111,dwisdom@dwcaonline.org,http://dwcaonline.org,3,3,1,26QBBF,40.765539000000004,-73.741191,11,19,150701,4438365.0,4081950001.0,Douglas Manor-Douglaston-Little Neck                                       
1265,QBBG,NYCEEC,Q,Han - I Preschool,,718-358-3377,19818 32nd Rd - 1st Floor,11358,1,18,1042288,219298,hanipreschool@gmail.com,http://hanipreschool.com,3,3,1,26QBBG,40.768461,-73.790899,11,19,1099,4134101.0,4060250009.0,Bayside-Bayside Hills                                                      
1266,QBBL,NYCEEC,Q,"ABC Kiddieland, Inc.",,718-651-3551,6521a Roosevelt Ave,11377,1,20,1012431,211196,abckiddieland@verizon.net,,3,7,2,30QBBL,40.746143,-73.898202,2,26,263,,,Woodside                                                                   
1267,QBBM,NYCEEC,Q,Mushroom House Day Care LLC,,917-500-5022,38 - 00 Ditmars Blvd,11105,1,18,1010059,220976,mushroomhousedaycare@yahoo.com,http://mushroomhousedaycare.org,5,9,3,30QBBM,40.773284999999994,-73.906689,1,22,119,4015824.0,4008050031.0,Steinway                                                                   
1268,QBBN,NYCEEC,Q,Noah's Ark Progressive Learning Center,,347-335-0044,6248 Mt Olivet Cres,11379,1,56,1013148,199305,noahsarkschool@aol.com,,3,7,1,24QBBN,40.714313,-73.895924,5,30,603,4530837.0,4027737501.0,Middle Village                                                             
1269,QBBP,NYCEEC,Q,The Laugh And Learn Place,,718-525-6194,228 - 23 Merrick Blvd,11413,1,36,1055977,185904,LLdaycare1@gmail.com,http://laughandlearnplace.com,3,7,3,29QBBP,40.67664,-73.742063,13,31,632,4282538.0,4131550030.0,Laurelton                                                                  
1270,QBBQ,NYCEEC,Q,Most Holy Redeemer Catholic Academy,,718-961-0246,136 - 58 41st Ave,11355,1,71,1032104,215791,embaginski@yahoo.com,http://mhrca-nyc.org,2,3,1,25QBBQ,40.758676,-73.829088,7,20,853,,,Flushing                                                                   
1271,QBBR,NYCEEC,Q,ICCD,,718-428-5370,35 - 55 223rd St,11361,1,14,1050263,219672,Lsolan@iccd.com,http://iccd.com,7,3,1,26QBBR,40.769560999999996,-73.762029,11,19,1113,4462114.0,4061920060.0,Bayside-Bayside Hills                                                      
1272,QBBU,NYCEEC,Q,"Nurturing Center, Inc., The",,718-527-5932,112 - 18 Springfield Blvd,11429,1,54,1056269,196216,,http://nurturingcenterandacademy.com,7,3,1,29QBBU,40.705538,-73.73971800000001,13,27,582,4430416.0,4112130001.0,Queens Village                                                             
1273,QBCC,NYCEEC,Q,"Rochdale Village Nursery School, Inc.",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-723-2224,17030 130th Ave,11434,1,20,1047824,185923,rrochdalenursery@aim.com,,3,7,1,28QBCC,40.676795,-73.771088,12,28,33402,4436341.0,4124950002.0,Springfield Gardens North                                                  
1274,QBCD,NYCEEC,Q,Mi Nuevo Mundo,,718-476-3128,10421 39th Ave,11368,1,20,1022657,212941,mnm104100@gmail.com,,3,2,2,24QBCD,40.750796,-73.86165600000001,3,21,403,4595539.0,4017757501.0,North Corona                                                               
1275,QBCQ,NYCEEC,Q,Haup UPK Program,,718-527-3776,197 - 25 Hillside Ave,11423,1,36,1049352,201227,mjcharles2@gmail.com,,5,9,3,29QCBQ,40.718438,-73.765238,12,23,478,4591612.0,4104720003.0,Jamaica Estates-Holliswood                                                 
1276,QBCS,NYCEEC,Q,"Funday Daycare Center, Inc.",,718-460-8552,47 - 05 104th St,11368,1,17,1023224,210957,khanh6688@yahoo.com,,5,9,3,24QBCS,40.745622,-73.85951899999999,4,21,413,,,Corona                                                                     
1277,QBCT,NYCEEC,Q,Kiddie Academy Of Whitestone,,718-747-5555,7 - 05 152nd St,11357,1,50,1036786,229053,WHITESTONE@KIDDIEACADEMY.NET,,3,7,1,25QBCT,40.794793,-73.810428,7,19,987,,,Whitestone                                                                 
1279,QBDA,NYCEEC,Q,Highland Academics,,718-457-0429,162 - 10 Highland Ave,11432,1,100,1039492,197912,michelle.vitale@82ndst.com,http://82ndst.com,3,7,2,28QBDA,40.709891999999996,-73.80089100000001,8,24,448,4209097.0,4097730001.0,Briarwood-Jamaica Hills                                                    
1280,QBDB,NYCEEC,Q,"Queens Pointe Talent, Inc.",,917-913-1787,90 - 02 Queens Blvd,11373,1,110,1019540,206629,QPT.Preschool@gmail.com,http://queenspointepreschool.com,5,9,3,24QBDB,40.734145,-73.87267,4,25,475,4064869.0,4028570036.0,Elmhurst                                                                   
1281,QBDC,NYCEEC,Q,SCO Corona Early Childhood Education Center,,718-779-1660,33 - 27 97th St,11368,1,54,1020006,214786,chill@sco.org,,5,9,3,30QBDC,40.756741,-73.87128100000001,3,21,375,,,North Corona                                                               
1282,QBDD,NYCEEC,Q,Hellenic Orthodox Community Of Astoria St. Demetrios,,718-728-1754,30 - 11 30 Dr,11102,1,54,1005480,218188,sdastoriaschool@aol.com,http://saintdemetriosastoria.com,5,9,3,30QBDD,40.765553999999995,-73.92341400000001,1,22,63,,,Astoria                                                                    
1283,QBDI,NYCEEC,Q,"Bethel Mission Station Church, Inc.",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-474-8618,72 - 05 Bch Channel Dr,11692,1,11,1039753,154669,,,5,9,3,27QBDI,40.591317,-73.800607,14,31,954,,,Hammels-Arverne-Edgemere                                                   
1284,QBDO,NYCEEC,Q,Bnos Bais Yaakov Of Far Rockaway,,718-337-6000,613 Bch 9 St,11691,3,60,1054853,158335,lposen@bbyschool.org,,5,9,3,27QBDO,40.601396,-73.745299,14,31,101001,4000000.0,4155840016.0,Far Rockaway-Bayswater                                                     
1285,QBEC,NYCEEC,Q,Emilia's Kids,,718-899-9060,8403 57 Ave,11373,2,50,1017677,205408,yomi@emiliaskids.com,http://emiliaskids.com,7,2,1,24QBEC,40.730292999999996,-73.879313,4,25,499,4065811.0,4028940047.0,Elmhurst                                                                   
1286,QBEF,NYCEEC,Q,"Learning Tree, The",,718-899-2020,7415 Juniper Blvd North Room 2,11379,1,36,1016300,202133,learningtreeny1@aol.com,http://thelearningtree.org,8,7,1,24QBEF,40.721238,-73.884513,5,30,66501,4067020.0,4029300012.0,Middle Village                                                             
1287,QBEG,NYCEEC,Q,Magic Years Preschool And Nursery,,718-271-1850,"90 - 20 55th Ave, 1 / F",11373,1,54,1019684,207726,mypreschoolnursery@gmail.com,,3,6,1,24QBEG,40.73683,-73.872636,4,25,457,4045987.0,4018570084.0,Elmhurst                                                                   
1288,QBEH,NYCEEC,Q,Mi Nuevo Mundo Corp.,,718-476-3128,10003 39th Ave,11368,1,36,1021497,212583,mnm104100@gmail.com,,3,3,2,24QBEH,40.749972,-73.86549000000001,3,21,407,4536914.0,4017667501.0,North Corona                                                               
1289,QBEJ,NYCEEC,Q,Queens Herald Community Corp.,,646-535-7245,"42 - 35 Main St, 2nd Floor",11355,1,32,1032025,214252,info@qhcommunity.org,http://qhcommunity.org,3,2,1,25QBEJ,40.755178,-73.828183,7,20,853,4115775.0,4051350001.0,Flushing                                                                   
1290,QBEK,NYCEEC,Q,YMCA Of Greater NY - Ridgewood Y,,212-912-2185,6902 64th St,11385,1,36,1013635,195824,mstraka@YMCAnyc.org,,8,2,1,24QBEK,40.704097999999995,-73.893798,5,30,581,4088138.0,4036310006.0,Ridgewood                                                                  
1291,QBEO,NYCEEC,Q,ABC ELC,,718-225-8044,54 - 25 Little Nck Pkwy,11362,1,64,1060350,218772,zepurv@aol.com,,3,7,1,26QBEO,40.766553,-73.726292,11,19,150702,,,Douglas Manor-Douglaston-Little Neck                                       
1292,QBEQ,NYCEEC,Q,Appletree DCC,,718-264-1588,7320 Bell Blvd,11364,1,38,1051240,208998,Lichen.appletree@gmail.com,,5,2,1,26QBEQ,40.740318,-73.758059,11,23,129103,4439704.0,4077320050.0,Oakland Gardens                                                            
1293,QBGC,NYCEEC,Q,Sunflower Kidz Day Care,,347-709-7793,10017 32nd Ave,11369,1,32,1020769,215986,sunflowerkidz@gmail.com,http://sunflowerkidz.com,3,7,1,30QBGC,40.759221999999994,-73.868551,3,21,363,4041703.0,4016860034.0,East Elmhurst                                                              
1294,QBMC,NYCEEC,Q,"Beth Gavriel DCC, Inc.",,917-416-4416,119 - 03 80th Rd,11415,1,18,1030667,198880,legoldenkey@gmail.com,,5,9,3,28QBMC,40.712407,-73.832236,9,29,773,,,Kew Gardens                                                                
1295,QBGD,NYCEEC,Q,Afro - American #4,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-676-5077,10817 159th St,11433,4,18,1041495,192554,aapedcc3@aol.com,,3,2,1,28QBGD,40.695014,-73.793773,12,28,254,4457481.0,4101480001.0,South Jamaica                                                              
1296,QBGH,NYCEEC,Q,Renanim Day Care,,718-206-4400,14129 84th Dr,11435,1,33,1035290,198279,Renanimbriarwood@gmail.com,http://renanimpreschool.com,2,7,1,28QBGH,40.710436,-73.815898,8,24,22002,4539450.0,4097130150.0,Briarwood-Jamaica Hills                                                    
1297,QBGI,NYCEEC,Q,Tiny Footsteps,,718-969-5500,167 - 01 Un Tpke,11366,1,37,1039421,202706,tinyfootstepsny@yahoo.com,http://tinyfootstepsny.com,3,7,1,25QBGI,40.722683,-73.800921,8,24,1265,,,Pomonok-Flushing Heights-Hillcrest                                         
1298,QBGJ,NYCEEC,Q,Committee For Early Childhood Development DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-264-6572,193 - 25 Jamaica Ave,11423,1,60,1049009,199312,mbafunso@msn.com,http://cecdhs.org,3,7,1,29QBGJ,40.713107,-73.767309,12,27,500,,,Hollis                                                                     
1299,QBGL,NYCEEC,Q,"Star Paradise, Inc.",,718-255-1899,8655 Broadway 2nd Floor,11373,1,40,1018284,207840,nikki.starparadise@gmail.com,,2,7,1,24QBGL,40.737411,-73.877286,4,25,473,4045397.0,4018427502.0,Elmhurst                                                                   
1300,QBGM,NYCEEC,Q,Yeshiva Darchei Torah,,718-868-2300,257 Bch 17 St,11691,4,60,1053266,156934,Pmayer@darchei.org,,7,3,1,27QBGM,40.596751,-73.751147,14,31,101001,4454258.0,4156340094.0,Far Rockaway-Bayswater                                                     
1301,QBGO,NYCEEC,Q,Sunnyside Community Services,,718-684-6173,43 - 31 39th St Sunnyside,11104,1,36,1004833,210719,gmark@scsny.org,http://scsny.org,2,6,2,30QBGO,40.745506,-73.925844,2,26,179,4311533.0,4001910020.0,Hunters Point-Sunnyside-West Maspeth                                       
1302,QBGP,NYCEEC,Q,Moving Up Children Center,,718-271-5637,4069 94 St,11373,1,90,1019778,211459,director@happydragonschool.com,http://happydragonschool.com,7,6,1,24QBGP,40.747060999999995,-73.871967,4,21,465,4039599.0,4015870001.0,Elmhurst                                                                   
1303,QBGR,NYCEEC,Q,Mi Nuevo Mundo,,718-476-3128,5102 31st Ave,11377,1,36,1009845,215010,mnmchildren@gmail.com,,3,2,2,30QBGR,40.756988,-73.907758,1,26,295,4025175.0,4011310022.0,Woodside                                                                   
1304,QBGS,NYCEEC,Q,Ivy League Early Learning Academy,,718-352-8972,6158 Springfield Blvd,11364,1,54,1051811,211680,bayside@ivyleagueearlylearning.com,http://ivyleagueearlylearning.com,3,7,1,26QBGS,40.748777000000004,-73.756556,11,23,1367,4162215.0,4076100040.0,Oakland Gardens                                                            
1305,QBGU,NYCEEC,Q,Positive Beginnings Preschool,,718-326-0055,72 - 52 Metropolitan Ave,11379,3,12,1017631,198864,,,5,9,3,24QBGU,40.712503999999996,-73.881639,5,30,65702,,,Middle Village                                                             
1306,QBGV,NYCEEC,Q,Apple Tree DCC ( 197th St. ),,718-217-6666,7312 197 St,11366,1,12,1046551,207200,Lichen.appletree@gmail.com,,2,7,2,26QBGV,40.735261,-73.775,8,23,1333,4154430.0,4071840011.0,Fresh Meadows-Utopia                                                       
1307,QBGW,NYCEEC,Q,Catholic Charities At Ravenswood ( Andrew Landi ),,718-806-1598,2120 35th Ave,11106,1,25,1002318,216340,asottile@ccbq.org,http://ccbq.org,3,3,2,30QBGW,40.761162,-73.93499200000001,1,26,47,4430708.0,4003350002.0,Astoria                                                                    
1308,QBHB,NYCEEC,Q,Rainbow Child Dev Center II,,718-969-1900,77 - 40 164 St,11366,1,54,1038310,202825,info@rainbowchildlearning.com,http://rainbowchildlearning.com,3,7,1,25QBHB,40.724169,-73.804802,8,24,1257,,,Kew Gardens Hills                                                          
1309,QBHK,NYCEEC,Q,Rising Stars Islamic School ( Lcna ),,646-243-5895,166 - 26 89 Ave,11432,1,18,1041264,197375,fauziakhondker@gmail.com,,3,1,2,28QBHK,40.708128,-73.795197,12,27,460,4209635.0,4097980006.0,Jamaica                                                                    
1310,QBHL,NYCEEC,Q,My Little Footprints Daycare Corp.,,718-626-2201,28 - 34 38th St,11103,1,26,1007683,218021,mylittlefootprintsdaycareinc@gmail.com,,3,8,2,30QBHL,40.765611,-73.914688,1,22,6502,4010751.0,4006620019.0,Astoria                                                                    
1311,QBHM,NYCEEC,Q,Immanuel Genius,,718-877-3001,253 - 01 Northern Blvd,11362,1,36,1057467,220236,immanuellittleneck@gmail.com,http://immanuelgenius.com,3,6,1,26QBHM,40.770779,-73.735391,11,19,150702,,,Douglas Manor-Douglaston-Little Neck                                       
1312,QBHN,NYCEEC,Q,Leading Kids Preschool,,718-229-6400,44 - 07 Little Nck Pkwy,11363,1,17,1057371,220244,leadingkidspreschool@gmail.com,http://leadingkidspreschool.com,3,8,1,26QBHN,40.770699,-73.736312,11,19,1479,,,Douglas Manor-Douglaston-Little Neck                                       
1313,QBHO,NYCEEC,Q,Holy Mountain,,718-359-6080,29 - 49 137th St,11354,1,18,1031005,219884,holymountainpreland@gmail.com,http://holymountain.weebly.com,2,1,1,25QBHO,40.771344,-73.831525,7,20,88901,,,Flushing                                                                   
1314,QBHP,NYCEEC,Q,Happy Maryann Day School,,718-886-8266,132 - 18 41st Ave,11355,1,51,1030492,214882,happymaryanndayschool@gmail.com,http://happymaryann.com,3,3,1,25QBHP,40.756607,-73.833053,7,20,871,,,Flushing                                                                   
1315,QBHQ,NYCEEC,Q,Ohr Osher And Yaffa 75,,347-233-2087,75 - 21 Main St,11367,1,36,1034184,202942,ohrosherandyaffa@gmail.com,,3,4,1,25QBHQ,40.723862,-73.82032,8,24,77902,,,Kew Gardens Hills                                                          
1316,QBHR,NYCEEC,Q,Kathy's Day Care,,347-761-8678,34 - 47 88th St,11372,1,10,1017773,213636,lisettelucia@yahoo.com,,3,7,2,30QBHR,40.75411,-73.879429,3,25,279,4035615.0,4014480001.0,Jackson Heights                                                            
1317,QBHS,NYCEEC,Q,Bright Kids Day Care,,718-262-0909,108 - 42 Sutphin Blvd,11435,1,20,1040117,191442,shafique.hasan75@gmail.com,http://brightkidsdaycare.info,2,6,2,28QBHS,40.692952000000005,-73.799347,12,28,198,4452281.0,4119460119.0,South Jamaica                                                              
1318,QBHV,NYCEEC,Q,Queens Library UPK - Woodhaven,,718-849-1069,85 - 41 Frst Pkwy,11421,1,18,1022670,192347,shinkle@queenslibrary.org,http://queenslibrary.org,7,7,2,27QBHV,40.695396,-73.862153,9,30,12,4181494.0,4088510327.0,Woodhaven                                                                  
1319,QBHW,NYCEEC,Q,Ravenswood,,718-990-0882,35 - 32 21st St,11106,1,36,1001882,216441,denise.clark@queenslibrary.org,http://queenslibrary.org,5,9,3,30QBHW,40.761309999999995,-73.935418,1,26,47,,,Astoria                                                                    
1320,QBHX,NYCEEC,Q,Adventureland Child Care,,718-777-2011,32 - 04 31st Ave ( 2nd Fl ),11106,1,18,1005677,217499,Nycdaycare24@aol.com,,3,3,1,30QBHX,40.77807,-73.749238,11,19,1483,4168187.0,4080360014.0,Douglas Manor-Douglaston-Little Neck                                       
1321,QBHY,NYCEEC,Q,Aim High Leadership Academy,,917-288-8290,131 - 44 134th St,11420,1,12,1038359,183174,aimhighleadershipacademy@gmail.com,,3,4,1,27QBHY,40.670260999999996,-73.804538,10,28,814,4255797.0,4117780082.0,South Ozone Park                                                           
1322,QBME,NYCEEC,Q,Happily Ever After,,347-529-6718,62 - 02 Myrtle Ave,11385,1,36,1013879,194589,krystalkanhai@gmail.com,,5,9,3,24QBME,40.700894,-73.893211,5,30,577,,,Glendale                                                                   
1323,QBIB,NYCEEC,Q,Learning Ladder Center,,718-480-6444,125 - 19 101 Ave,11419,1,20,1034094,191358,LearningLadderCtr@gmail.com,http://learningladdercenter.com,5,6,2,28QBIB,40.691439,-73.82079300000001,9,28,154,4199973.0,4094680030.0,Richmond Hill                                                              
1324,QBIC,NYCEEC,Q,Cambria Heights Christian Academy,,718-712-7034,220 - 12 Linden Blvd,11411,1,33,1056446,192525,cambriaacademy@aol.com,http://cambriaheightschristianacademy.com,3,7,1,29QBIC,40.695105,-73.740004,13,27,596,4244354.0,4113210006.0,Cambria Heights                                                            
1325,QBIE,NYCEEC,Q,Cpc Corona Queens UPK,,718-358-7602,47 - 05 104th St,11368,1,18,1023229,210958,llee@cpc-nyc.org,http://cpc-nyc.org,3,2,2,24QBIE,40.745622,-73.85951899999999,4,21,413,,,Corona                                                                     
1326,QBIG,NYCEEC,Q,Kiddie Academy Of Flushing,,718-888-9499,33 - 25 Parsons Blvd,11354,1,88,1033092,218920,Flushing@kiddieacademy.net,http://kiddieacademy.com,2,3,1,25QBIG,40.767957,-73.824179,7,20,1161,4112561.0,4049810040.0,Flushing                                                                   
1327,QBIH,NYCEEC,Q,Mi Nuevo Mundo,,718-476-3128,100 - 09 39 Ave,11368,1,36,1021542,212600,mnm104100@gmail.com,,3,3,2,24QBIH,40.749952,-73.865494,3,21,407,,,North Corona                                                               
1328,QBII,NYCEEC,Q,Academy Of Excellence Bell Park 7,,718-523-4400,178 - 36 Wexford Ter,11432,1,94,1044044,199244,ChildCareNYC@aol.com,http://aoeschool.com,2,3,1,29QBII,40.713316999999996,-73.785258,8,24,466,4445286.0,4099380078.0,Jamaica Estates-Holliswood                                                 
1329,QBIS,NYCEEC,Q,Baby Steps Daycare Center II,,718-451-6094,112 - 18 76 Rd,11375,1,18,1030247,200767,babystepsfh@gmail.com,http://nybabysteps.com,5,9,3,28QBIS,40.717354,-73.834648,6,29,75701,4052736.0,4022640042.0,Forest Hills                                                               
1330,QBIX,NYCEEC,Q,"Sunshine Learning Center, Inc.",,718-525-2154,201 02 - 04 Linden Blvd,11412,1,36,1053182,192390,sunshinelcenter@aol.com,,7,3,1,29QBIX,40.694607,-73.751636,12,27,384,,,St. Albans                                                                 
1331,QBIY,NYCEEC,Q,Kidz World ECC,,718-276-7649,217 - 21 Merrick Blvd,11413,1,48,1053231,187082,sandychildren@msn.com,http://kidzworldearlychildhoodcenter.com,3,2,1,29QBIY,40.679943,-73.752145,13,31,358,4567908.0,4130110034.0,Laurelton                                                                  
1332,QBIZ,NYCEEC,Q,Preschool R Us II,,718-888-9878,59 - 25 Kissena Blvd,11354,1,55,1035574,208916,preschoolrusii88@gmail.com,,3,3,1,25QBIZ,40.740542,-73.81505,7,20,837,4141486.0,4064400016.0,Queensboro Hill                                                            
1333,QBJC,NYCEEC,Q,Maroos Preschool,,646-358-9577,4502 82nd St,11373,1,20,1016638,209435,maroosinc@hotmail.com,,2,5,1,24QBJC,40.741518,-73.882937,4,25,481,4038373.0,4015330054.0,Elmhurst                                                                   
1334,QBJE,NYCEEC,Q,Morning Star Preschool,,718-229-0206,47 - 24 Bell Blvd,11361,1,32,1048621,214862,311.morningstar@gmail.com,,7,6,1,26QBJE,40.756699,-73.767597,11,19,1447,4157332.0,4073300023.0,Bayside-Bayside Hills                                                      
1335,QBJH,NYCEEC,Q,Bethel Mission Station Church Loving DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-474-8618,338 Bch 56 St,11692,1,18,1043790,155611,dolores_paual@yahoo.com,,3,3,2,27QBJH,40.593503000000005,-73.786115,14,31,97204,4436422.0,4158920001.0,Hammels-Arverne-Edgemere                                                   
1336,QBJJ,NYCEEC,Q,North Side School,,718-229-5050,85 - 27 91st St,11421,1,75,1024660,192800,NORTHSIDE123@GMAIL.COM,,3,3,1,27QBJJ,40.696449,-73.854614,9,32,14,4182320.0,4088770019.0,Woodhaven                                                                  
1337,QBJN,NYCEEC,Q,Al - Mamoor School,,718-739-0902,78 - 31 Parsons Blvd,11366,1,28,1037125,202173,almamoor@gmail.com,http://al-mamoor.org,2,3,1,25QBJN,40.722201,-73.80979,8,24,1257,4147910.0,4068290001.0,Kew Gardens Hills                                                          
1338,QBJO,NYCEEC,Q,Al Madinah School,,718-222-4986,1824 Astoria Blvd,11102,1,20,1004603,220607,almadinahinfo@gmail.com,http://almadinah-school.com,2,2,1,30QBJO,40.772251000000004,-73.927183,1,22,83,4006091.0,4005390030.0,Old Astoria                                                                
1339,QBJP,NYCEEC,Q,Magic Beans,,718-786-8091,43 - 12 46th St,11104,1,20,1006791,210523,magicbeanslc@gmail.com,,3,8,1,30QBJP,40.744665999999995,-73.918385,2,26,25301,4001318.0,4001410024.0,Hunters Point-Sunnyside-West Maspeth                                       
1340,QBJQ,NYCEEC,Q,Garden School,,718-335-6363,78 - 02 Northern Blvd,11372,1,138,1015094,214364,info@gardenschool.org,http://gardenschool.org,7,6,1,30QBJQ,40.755176,-73.888948,3,25,287,,,Jackson Heights                                                            
1341,QBJR,NYCEEC,Q,Grace Daycare Center,,718-803-0345,89 - 00 23rd Ave,11369,3,36,1017472,218835,gracepreschool1004@gmail.com,,8,3,2,30QBJR,40.76764,-73.88080500000001,3,22,329,4023535.0,4010840001.0,Jackson Heights                                                            
1342,QBJV,NYCEEC,Q,Khwoa Bhoa Day School,,718-353-3628,132 - 25 Pople Ave,11355,1,30,1030833,213831,khwoabhaodayschool@yahoo.com,,5,9,3,25QBJV,40.75315,-73.83219100000001,7,20,79702,4115117.0,4051040007.0,Flushing                                                                   
1343,QBJX,NYCEEC,Q,Divine Wisdom Catholic Academy,,718-631-3153,56 - 10 214th St,11364,2,94,1049349,212625,dwisdom@dwcaonline.org,http://dwcaonline.org,2,3,1,26QBJX,40.750334,-73.764761,11,23,1399,,,Bayside-Bayside Hills                                                      
1344,QBKE,NYCEEC,Q,Sholom Sholom Inc.,,718-850-2934,84 - 15 Beverly Rd,11415,1,72,1031241,197128,shalomdaycare@aol.com,http://kewgardenspreschool.com,3,7,1,28QBKE,40.707643,-73.831101,9,29,136,4079573.0,4033330001.0,Kew Gardens                                                                
1345,QBLD,NYCEEC,Q,ABC Kiddieland DCC,,718-651-3551,67 - 05 Roosevelt Ave,11377,1,20,1012555,211207,abckiddieland@verizon.net,,5,9,3,30QBLD,40.746151,-73.897975,2,26,263,,,Woodside                                                                   
1346,QBLF,NYCEEC,Q,Discovery Lane DCC,,347-652-7739,27 - 17 27 St,11102,1,29,1005526,219560,acecoloma03@yahoo.com,http://discoverylanelearninganddaycarecenter.com,5,9,3,30QBLF,40.769605,-73.923135,1,22,71,,,Old Astoria                                                                
1347,QBLI,NYCEEC,Q,I Bear Daycare Center,,718-939-3870,33 - 15 154th St,11354,1,18,1036812,219159,solee785@yahoo.com,,5,9,3,25QBLJ,40.768174,-73.810514,7,19,1151,4118405.0,4052390035.0,Murray Hill                                                                
1348,QBLK,NYCEEC,Q,Kids Advocate DCC Inc.,,914-426-7423,61 - 54 162 St,11365,1,18,1037758,207852,basilio_lopez77@yahoo.com,,5,9,3,25QBLK,40.737992,-73.806609,8,24,122701,,,Pomonok-Flushing Heights-Hillcrest                                         
1349,QBLM,NYCEEC,Q,Keren Ohr Daycare,,917-667-0795,170 - 16 73rd Ave,11366,1,54,1039981,204761,kerenohrschool@gmail.com,,5,9,3,26QBLM,40.728625,-73.79942,8,24,1241,4150453.0,4069580009.0,Pomonok-Flushing Heights-Hillcrest                                         
1350,QBLR,NYCEEC,Q,Play And Learn DCC,,646-872-9241,66 - 06 70th St,11379,1,20,1016058,199581,sbeata@aol.com,http://playlearncenter.com,5,9,3,24QBLR,40.714572,-73.88507299999999,5,30,659,,,Middle Village                                                             
